180.606810,1605.607500
180.999322,1748.380179
181.391798,1483.899643
181.784238,1476.878036
182.176642,1397.299821
182.569009,1727.315357
182.961341,1872.428571
183.353636,1565.818393
183.745896,1919.239286
184.138119,1629.012857
184.530306,2155.633393
184.922457,1851.363750
185.314571,1863.066429
185.706649,1921.579821
186.098692,1961.368929
186.490697,1582.202143
186.882667,1743.699107
187.274600,1685.185714
187.666497,1568.158929
188.058357,1919.239286
188.450181,1650.077679
188.841969,1767.104464
189.233720,1619.650714
189.625435,1582.202143
190.017113,1736.677500
190.408755,1591.564286
190.800360,1902.855536
191.191929,1792.850357
191.583461,1989.455357
191.974957,1724.974821
192.366416,1696.888393
192.757838,1832.639464
193.149224,1694.547857
193.540574,1760.082857
193.931886,1895.833929
194.323162,1767.104464
194.714402,2120.525357
195.105604,1706.250536
195.496770,1996.476964
195.887899,10689.226607
196.278992,1987.114821
196.670047,1713.272143
197.061066,1792.850357
197.452048,1486.240179
197.842993,1736.677500
198.233901,1516.667143
198.624773,1727.315357
199.015607,2101.801071
199.406405,1708.591071
199.797165,2331.173571
200.187889,1558.796786
200.578576,1614.969643
200.969225,1582.202143
201.359838,1710.931607
201.750414,1596.245357
202.140952,1582.202143
202.531454,1561.137321
202.921918,1776.466607
203.312346,1645.396607
203.702736,1729.655893
204.093089,1731.996429
204.483405,1533.050893
204.873683,1743.699107
205.263925,1722.634286
205.654129,1893.493393
206.044296,1893.493393
206.434426,1923.920357
206.824518,1720.293750
207.214574,1586.883214
207.604591,2115.844286
207.994572,1692.207321
208.384515,1788.169286
208.774421,2054.990357
209.164289,1638.375000
209.554120,1710.931607
209.943914,1596.245357
210.333670,1839.661071
210.723389,1813.915179
211.113070,1708.591071
211.502713,1806.893571
211.892319,1942.644643
212.281888,1584.542679
212.671419,1877.109643
213.060912,1647.737143
213.450368,1664.120893
213.839786,1614.969643
214.229167,1631.353393
214.618509,1839.661071
215.007815,1598.585893
215.397082,1675.823571
215.786312,1921.579821
216.175504,1675.823571
216.564658,1769.445000
216.953774,1937.963571
217.342853,1961.368929
217.731894,1907.536607
218.120897,1603.266964
218.509862,1554.115714
218.898789,1774.126071
219.287678,1844.342143
219.676530,1746.039643
220.065343,1668.801964
220.454119,1612.629107
220.842857,1643.056071
221.231556,1778.807143
221.620218,2155.633393
222.008841,1795.190893
222.397427,1806.893571
222.785974,2155.633393
223.174484,2057.330893
223.562955,1739.018036
223.951388,1802.212500
224.339783,1851.363750
224.728140,1898.174464
225.116458,2099.460536
225.504739,2239.892679
225.892981,2087.757857
226.281185,2277.341250
226.669351,2310.108750
227.057478,2289.043929
227.445567,1902.855536
227.833618,1956.687857
228.221631,2094.779464
228.609605,1994.136429
228.997541,1856.044821
229.385438,1851.363750
229.773297,1811.574643
230.161117,2289.043929
230.548900,1980.093214
230.936643,1633.693929
231.324348,1825.617857
231.712015,1996.476964
232.099643,2216.487321
232.487233,1736.677500
232.874783,2015.201250
233.262296,1809.234107
233.649770,1996.476964
234.037205,2275.000714
234.424601,2363.941071
234.811959,2703.318750
235.199278,2370.962679
235.586559,2647.145893
235.973801,2925.669643
236.361004,3119.934107
236.748168,2785.237500
237.135293,2803.961786
237.522380,2684.594464
237.909428,2532.459643
238.296437,2707.999821
238.683407,2530.119107
239.070339,2457.562500
239.457231,2363.941071
239.844085,2282.022321
240.230899,2239.892679
240.617675,2193.081964
241.004412,1778.807143
241.391109,1996.476964
241.777768,2010.520179
242.164388,1678.164107
242.550968,2057.330893
242.937510,2345.216786
243.324012,1980.093214
243.710476,1994.136429
244.096900,2335.854643
244.483285,2581.610893
244.869631,2675.232321
245.255938,3005.247857
245.642206,2958.437143
246.028434,3382.074107
246.414623,3379.733571
246.800773,3641.873571
247.186884,3517.825179
247.572955,3389.095714
247.958987,3316.539107
248.344980,3379.733571
248.730933,2942.053393
249.116847,3328.241786
249.502721,2977.161429
249.888557,2593.313571
250.274352,2703.318750
250.660109,2377.984286
251.045825,2150.952321
251.431503,2282.022321
251.817141,2090.098393
252.202739,2186.060357
252.588298,2057.330893
252.973817,2076.055179
253.359297,2270.319643
253.744737,2237.552143
254.130137,2452.881429
254.515498,2385.005893
254.900819,2286.703393
255.286100,2476.286786
255.671342,2385.005893
256.056544,2597.994643
256.441706,2696.297143
256.826829,2995.885714
257.211912,3440.587500
257.596955,3496.760357
257.981958,3398.457857
258.366921,3475.695536
258.751845,4018.699821
259.136728,3726.132857
259.521572,3644.214107
259.906376,3698.046429
260.291140,3456.971250
260.675864,3229.939286
261.060548,2925.669643
261.445192,2689.275536
261.829796,2562.886607
262.214360,2410.751786
262.598884,2815.664464
262.983368,2216.487321
263.367812,2181.379286
263.752215,2118.184821
264.136579,2026.903929
264.520903,2614.378393
264.905186,2363.941071
265.289429,2485.648929
265.673632,2574.589286
266.057795,2621.400000
266.441917,2504.373214
266.825999,2373.303214
267.210041,2682.253929
267.594043,2965.458750
267.978005,2600.335179
268.361926,2855.453571
268.745806,2810.983393
269.129647,3314.198571
269.513447,3119.934107
269.897206,3412.501071
270.280925,3382.074107
270.664604,3393.776786
271.048242,3815.073214
271.431840,3414.841607
271.815397,3431.225357
272.198914,3377.393036
272.582390,3096.528750
272.965826,3094.188214
273.349221,2832.048214
273.732576,2920.988571
274.115890,2759.491607
274.499163,2630.762143
274.882395,2478.627321
275.265587,2583.951429
275.648739,2909.285893
276.031849,2509.054286
276.414919,2305.427679
276.797948,2279.681786
277.180936,2450.540893
277.563884,2373.303214
277.946790,2677.572857
278.329656,2387.346429
278.712481,2605.016250
279.095265,2658.848571
279.478009,2890.561607
279.860711,3030.993750
280.243372,3246.323036
280.625993,3990.613393
281.008572,3220.577143
281.391111,3714.430179
281.773609,3859.543393
282.156065,4182.537321
282.538481,3939.121607
282.920855,3772.943571
283.303188,3887.629821
283.685481,3939.121607
284.067732,3644.214107
284.449942,3751.878750
284.832111,3489.738750
285.214239,3473.355000
285.596325,3499.100893
285.978370,3421.863214
286.360375,3180.788036
286.742337,3253.344643
287.124259,3045.036964
287.506139,2949.075000
287.887978,2759.491607
288.269776,2909.285893
288.651532,2754.810536
289.033247,2754.810536
289.414921,2995.885714
289.796553,2658.848571
290.178144,2932.691250
290.559693,3045.036964
290.941201,2764.172679
291.322668,2736.086250
291.704092,2766.513214
292.085476,2867.156250
292.466818,3309.517500
292.848118,3962.526964
293.229377,4208.283214
293.610594,5420.680714
293.991769,6111.138750
294.372903,7049.693571
294.753996,8341.669286
295.135046,9439.380536
295.516055,11344.576607
295.897022,11597.354464
296.277948,12332.282679
296.658832,12533.568750
297.039674,12287.812500
297.420474,11695.656964
297.801232,11197.122857
298.181949,10689.226607
298.562623,9568.110000
298.943256,8540.614821
299.323847,7531.843929
299.704396,6349.873393
300.084904,5832.615000
300.465369,4849.590000
300.845792,4259.775000
301.226173,4039.764643
301.606513,3456.971250
301.986810,3265.047321
302.367065,3061.420714
302.747278,3040.355893
303.127450,3639.533036
303.507579,3049.718036
303.887666,3461.652321
304.267710,4180.196786
